craft_id,output_name,output_amount,req_labor,materials
5423,Azalea Seed Bundle,× 1,2,"[{""name"": ""Azalea Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5422,Clover Seed Bundle,× 1,2,"[{""name"": ""Clover Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5421,Onion Seed Bundle,× 1,2,"[{""name"": ""Onion Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5420,Carrot Seed Bundle,× 1,2,"[{""name"": ""Carrot Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5419,Cucumber Seed Bundle,× 1,2,"[{""name"": ""Cucumber Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5418,Potato Eye Bundle,× 1,2,"[{""name"": ""Potato Eyes"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5417,Cultivated Ginseng Seed Bundle,× 1,6,"[{""name"": ""Cultivated Ginseng Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""10""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5416,Aloe Seed Bundle,× 1,4,"[{""name"": ""Aloe Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""6""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5415,Thistle Seed Bundle,× 1,2,"[{""name"": ""Thistle Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5414,Mushroom Spore Bundle,× 1,2,"[{""name"": ""Mushroom Spore"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""2""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5413,Saffron Seed Bundle,× 1,10,"[{""name"": ""Saffron Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""10""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5412,Poppy Seed Bundle,× 1,10,"[{""name"": ""Poppy Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""10""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5411,Turmeric Seed Bundle,× 1,6,"[{""name"": ""Turmeric Seed"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""10""}, {""name"": ""Bait Worm"", ""amount"": ""5""}]"
5410,Farmer's Workstation,× 1,25,"[{""name"": ""Scarecrow Garden Design"", ""amount"": ""1""}, {""name"": ""Lumber"", ""amount"": ""30""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}, {""name"": ""Coin"", ""amount"": ""1""}]"
5409,Hasla Grilled Yams,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Jumbo Yam"", ""amount"": ""3""}, {""name"": ""Twisted Bamboo Stalk"", ""amount"": ""5""}]"
5408,Perinoor Snack Pack,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Mature Black Pepper Zest"", ""amount"": ""1""}, {""name"": ""Cucumber"", ""amount"": ""200""}]"
5407,Windscour Regenerating Cream,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Splendid Cactus Fruit"", ""amount"": ""3""}, {""name"": ""Aloe"", ""amount"": ""15""}]"
5406,Rookborne Pumpkin Juice,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Great Pumpkin"", ""amount"": ""3""}, {""name"": ""Ginkgo Leaf"", ""amount"": ""15""}]"
5405,Sanddeep Fragrant Wood,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Fig"", ""amount"": ""3""}, {""name"": ""Lumber"", ""amount"": ""30""}]"
5404,Hellswamp Boiled Potatoes,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Yellow Potato"", ""amount"": ""3""}, {""name"": ""Yew Leaf"", ""amount"": ""5""}]"
5403,Halcyona Anesthetic,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Yellow Millet"", ""amount"": ""3""}, {""name"": ""Poppy"", ""amount"": ""10""}]"
5402,Ynystere Dried Tomatoes,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Apple"", ""amount"": ""2""}, {""name"": ""Tomato"", ""amount"": ""150""}]"
5401,Cinderstone Pickled Olives,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Thuja Hardwood"", ""amount"": ""1""}, {""name"": ""Olive"", ""amount"": ""15""}]"
5400,Silent Forest Aged Garlic,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Cedar Hardwood"", ""amount"": ""1""}, {""name"": ""Garlic"", ""amount"": ""150""}]"
5399,Two Crowns Dried Seaweed,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Ginkgo Leaf"", ""amount"": ""2""}, {""name"": ""Green Kelp"", ""amount"": ""100""}]"
5398,Villanelle Candied Apples,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Cherry"", ""amount"": ""2""}, {""name"": ""Apple"", ""amount"": ""15""}]"
5397,Marianople Orange Drink,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Mild Onion"", ""amount"": ""3""}, {""name"": ""Orange"", ""amount"": ""10""}]"
5396,Solis Fried Jujube,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Traveler's Tree Raw Lumber"", ""amount"": ""2""}, {""name"": ""Jujube"", ""amount"": ""15""}]"
5395,White Arden Steamed Pumpkin,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Golden Egg"", ""amount"": ""3""}, {""name"": ""Pumpkin"", ""amount"": ""100""}]"
5394,Mahadevi Cold Processed Fabric,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Juicy Cucumber"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""30""}]"
5393,Dewstone Plains Onion Juice,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Olive"", ""amount"": ""2""}, {""name"": ""Onion"", ""amount"": ""150""}]"
5392,Tigerspine Tomato Juice,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Juicy Tomato"", ""amount"": ""3""}, {""name"": ""Pomegranate"", ""amount"": ""10""}]"
5391,Lilyut Special Spice,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Fragrant Beans"", ""amount"": ""3""}, {""name"": ""Fig"", ""amount"": ""30""}]"
5390,Falcorth Dried Yams,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Yew Hardwood"", ""amount"": ""2""}, {""name"": ""Yam"", ""amount"": ""100""}]"
5389,Arcum Iris Red Leather Pack,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Fiery Chili Pepper"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""30""}]"
5388,Gweonid Bug Repellent Wood,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Elephant Garlic"", ""amount"": ""3""}, {""name"": ""Willow Bark"", ""amount"": ""5""}]"
5387,Solzreed Handicrafts Basket,× 1,125,"[{""name"": ""Quality Certificate"", ""amount"": ""1""}, {""name"": ""Grand Grape"", ""amount"": ""3""}, {""name"": ""Thuja Bark"", ""amount"": ""5""}]"
5386,Sumptuous New Year's Feast,× 3,1,"[{""name"": ""Juicy Tender Meat"", ""amount"": ""3""}, {""name"": ""Beef"", ""amount"": ""10""}, {""name"": ""Rice"", ""amount"": ""20""}, {""name"": ""Egg"", ""amount"": ""10""}, {""name"": ""Pepper"", ""amount"": ""3""}, {""name"": ""Blue Salt Knife"", ""amount"": ""10""}]"
5385,Humble New Year's Feast,× 1,1,"[{""name"": ""Juicy Tender Meat"", ""amount"": ""1""}, {""name"": ""Rice"", ""amount"": ""10""}]"
5384,Good Fortune Gift Bundle,× 1,1,"[{""name"": ""Lucky Drawstring"", ""amount"": ""1""}, {""name"": ""Hay Bale"", ""amount"": ""1""}]"
5383,Lunarite,× 30,5,"[{""name"": ""Mysterious Garden Powder"", ""amount"": ""1""}, {""name"": ""Moonlight Archeum Dust"", ""amount"": ""1""}, {""name"": ""Coin"", ""amount"": ""30""}]"
5382,Carpenter's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5381,Carpenter's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5380,Carpenter's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5379,Carpenter's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5378,Carpenter's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5377,Weaponsmith's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5376,Weaponsmith's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5375,Weaponsmith's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5374,Weaponsmith's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5373,Weaponsmith's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5372,Tanner's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5371,Tanner's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5370,Tanner's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5369,Tanner's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5368,Tanner's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5367,Tailor's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5366,Tailor's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5365,Tailor's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5364,Tailor's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5363,Tailor's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5362,Blacksmith's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5361,Blacksmith's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5360,Blacksmith's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5359,Blacksmith's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Leather"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5358,Blacksmith's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Viscous Glossy Oil"", ""amount"": ""1""}]"
5357,Handicrafter's Shoes,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5356,Handicrafter's Gloves,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""4""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5355,Handicrafter's Pants,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""8""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5354,Handicrafter's Shirt,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Fabric"", ""amount"": ""10""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5353,Handicrafter's Hood,× 1,300,"[{""name"": ""Moonlight Archeum Crystal"", ""amount"": ""2""}, {""name"": ""Fabric"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""1""}, {""name"": ""Small Leaf Pigment"", ""amount"": ""1""}]"
5352,Aranzeb's Miracle,× 1,5,"[{""name"": ""Aranzeb's Reverie"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Dust"", ""amount"": ""1""}]"
5351,Mighty Hulk Infusion,× 1,15,"[{""name"": ""Hulk Infusion"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Dust"", ""amount"": ""1""}]"
5350,Fabric,× 10,50,"[{""name"": ""Wool"", ""amount"": ""30""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5349,Fabric,× 10,50,"[{""name"": ""Cotton"", ""amount"": ""100""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5347,Iron Ingot,× 10,50,"[{""name"": ""Iron Ore"", ""amount"": ""30""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5346,Stone Brick,× 10,50,"[{""name"": ""Raw Stone"", ""amount"": ""30""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5345,Leather,× 10,50,"[{""name"": ""Pelt"", ""amount"": ""30""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5344,Lumber,× 10,50,"[{""name"": ""Log"", ""amount"": ""30""}, {""name"": ""Coin"", ""amount"": ""100""}]"
5343,Sealed Delphinad Ring,× 1,300,"[{""name"": ""Illustrious Earth Ring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Essence"", ""amount"": ""3""}, {""name"": ""Blue Coral"", ""amount"": ""9""}, {""name"": ""Concentrated Stone Polish"", ""amount"": ""5""}, {""name"": ""Diamond"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""4""}]"
5342,Sealed Illustrious Ring,× 1,250,"[{""name"": ""Copper Ingot"", ""amount"": ""5""}, {""name"": ""Starlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Antler Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Ruby"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""3""}]"
5341,Sealed Artisan's Ring,× 1,200,"[{""name"": ""Artificer's Ring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Shard"", ""amount"": ""2""}, {""name"": ""Yellow Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Emerald"", ""amount"": ""1""}]"
5340,Sealed Artificer's Ring,× 1,150,"[{""name"": ""Apprentice's Ring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Dust"", ""amount"": ""3""}, {""name"": ""Red Coral"", ""amount"": ""9""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Pearl"", ""amount"": ""1""}]"
5339,Sealed Apprentice's Ring,× 1,100,"[{""name"": ""Starlight Archeum Dust"", ""amount"": ""2""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Amethyst"", ""amount"": ""1""}]"
5338,Sealed Delphinad Earring,× 1,300,"[{""name"": ""Illustrious Earth Earring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Essence"", ""amount"": ""3""}, {""name"": ""Blue Coral"", ""amount"": ""9""}, {""name"": ""Concentrated Stone Polish"", ""amount"": ""5""}, {""name"": ""Diamond"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""4""}]"
5337,Sealed Illustrious Earring,× 1,250,"[{""name"": ""Copper Ingot"", ""amount"": ""5""}, {""name"": ""Starlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""Antler Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Ruby"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""3""}]"
5336,Sealed Artisan's Earring,× 1,200,"[{""name"": ""Artificer's Earring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Shard"", ""amount"": ""2""}, {""name"": ""Yellow Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Topaz"", ""amount"": ""1""}]"
5335,Sealed Artificer's Earring,× 1,150,"[{""name"": ""Apprentice's Earring"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Dust"", ""amount"": ""3""}, {""name"": ""Green Coral"", ""amount"": ""9""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Pearl"", ""amount"": ""1""}]"
5334,Sealed Apprentice's Earring,× 1,100,"[{""name"": ""Starlight Archeum Dust"", ""amount"": ""2""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Amethyst"", ""amount"": ""1""}]"
5333,Sealed Delphinad Necklace,× 1,300,"[{""name"": ""Illustrious Earth Necklace"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Essence"", ""amount"": ""3""}, {""name"": ""Blue Coral"", ""amount"": ""9""}, {""name"": ""Concentrated Stone Polish"", ""amount"": ""5""}, {""name"": ""Diamond"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""4""}]"
5332,Sealed Illustrious Necklace,× 1,250,"[{""name"": ""Copper Ingot"", ""amount"": ""5""}, {""name"": ""Starlight Archeum Crystal"", ""amount"": ""3""}, {""name"": ""White Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Sapphire"", ""amount"": ""1""}, {""name"": ""Starshard Ingot"", ""amount"": ""3""}]"
5331,Sealed Artisan's Necklace,× 1,200,"[{""name"": ""Artificer's Necklace"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Shard"", ""amount"": ""3""}, {""name"": ""Orange Coral"", ""amount"": ""9""}, {""name"": ""Purified Stone Polish"", ""amount"": ""5""}, {""name"": ""Emerald"", ""amount"": ""1""}]"
5330,Sealed Artificer's Necklace,× 1,150,"[{""name"": ""Apprentice's Necklace"", ""amount"": ""1""}, {""name"": ""Starlight Archeum Dust"", ""amount"": ""4""}, {""name"": ""Red Coral"", ""amount"": ""9""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Pearl"", ""amount"": ""1""}]"
5329,Sealed Apprentice's Necklace,× 1,100,"[{""name"": ""Starlight Archeum Dust"", ""amount"": ""3""}, {""name"": ""Diluted Stone Polish"", ""amount"": ""5""}, {""name"": ""Amethyst"", ""amount"": ""1""}]"
5328,Venom Grenade,× 30,5,"[{""name"": ""Jellyfish Poison"", ""amount"": ""2""}, {""name"": ""Gunpowder"", ""amount"": ""5""}, {""name"": ""Iron Ingot"", ""amount"": ""5""}, {""name"": ""Coin"", ""amount"": ""30""}]"
5327,Cart Bucket,× 1,5,"[{""name"": ""Copper Ingot"", ""amount"": ""2""}, {""name"": ""Leather"", ""amount"": ""2""}, {""name"": ""Coin"", ""amount"": ""1""}]"
5326,Scroll: Ironclad,× 1,25,"[{""name"": ""Ironclad Design"", ""amount"": ""1""}, {""name"": ""Strong Wheel"", ""amount"": ""4""}, {""name"": ""Solid Shaft"", ""amount"": ""1""}, {""name"": ""High Power Engine"", ""amount"": ""1""}, {""name"": ""Tank Cannon"", ""amount"": ""1""}, {""name"": ""Coin"", ""amount"": ""1""}]"
