item_name,item_id
Sealed Platinum Proven Warrior Necklace (Rank 6),29759
Sealed Gold Proven Warrior Necklace (Rank 5),29758
마력이 봉인된 백은 용사의 증명 목걸이(미사용),29757
Universal Megaphone,29756
스킬짱짱 구슬 아이템,29755
Necklace Fragment,29753
Unsealed Minor Tsunami Stone,29752
Archeum Evernight Necklace (Rank 10),29751
Diamond Evernight Necklace (Rank 9),29750
Jade Evernight Necklace (Rank 8),29749
Amethyst Evernight Necklace (Rank 7),29748
Platinum Proven Warrior Necklace (Rank 6),29747
Gold Proven Warrior Necklace (Rank 5),29746
Silver Proven Warrior Necklace (Rank 4),29745
Bronze Proven Warrior Necklace (Rank 3),29744
Brass Proven Warrior Necklace (Rank 2),29743
Zephyr Portable Harpoon Cannon Holder,29742
Faded Blooddrinker Blossom,29740
Faded Soulripper,29739
Faded Dark Watcher's Dagger,29738
Faded Veiled Terror,29737
Zephyr Pipe Organ,29736
War Golem Weapon,29735
Reinforced Tailfin Frame,29734
Reinforced Tailfin,29733
Proven Warrior Necklace (Rank 1),29731
Warrior's Medal,29730
wa_m_hair001,29729
Zephyr Telescope,29728
Zephyr Underwater Breathing Device,29727
Zephyr Bell,29725
Zephyr Plank,29724
Seabreeze Shroudlight,29723
Lusca Tentacle,29722
Gods and Heroes 4-Type Coin Pack,29721
Gods and Heroes 2-Type Coin Pack,29720
Gods and Heroes 2-Type Coin Pack,29719
Delphinad Crystal,29716
Delphinad Treasure,29715
Starlit Garden Giftpack,29714
Inferno Heart,29713
Starlit Garden Frame,29712
Cake Popper Token,29711
Law-Abiding Citizen Token,29710
Galegarden Gardener Token,29709
Ollo's Prosperity Coin,29708
Inoch's Faith Coin,29707
Melisara's Shadow Coin,29706
Naima's Dance Coin,29705
Shatigon's Pocket Watch,29704
Fusion Alembic Scroll,29703
Thunderstruck Fishing Rod,29702
도면: (test),29701
npc m_166 5feet,29699
npc m_166 4hands,29698
npc m_166 3legs,29697
npc m_166 2chest,29696
npc m_166 1head,29695
Color Reset Potion,29694
Caernord Zephyr Triangular Rig,29692
Beast Figurehead,29689
Bonekraal Figurehead,29687
Scroll: Supply Wagon,29685
Cosmic Carrot,29684
Lionheart Figurehead,29683
Goddess Nui Figurehead,29682
Aranzebia and the Dead Princess Manuscript,29681
Rich Steamed Lobster,29680
Rich Roast Pig,29679
Leopard Tattoo Swimgear,29678
Test-Drive Mirage Bjorne,29677
Test-Drive Mirage Leomorph,29676
Test-Drive Mirage Elk,29675
Commander's Medal of Honor,29674
Golden Plains Medal,29673
개방석_test,29672
npc m_167 5feet,29671
npc m_167 4hands,29670
npc m_167 3legs,29669
npc m_167 2chest,29668
npc m_167 1head,29667
Honorhewn Patience Lunafrost,29666
Honorhewn Shield-Bearer Lunafrost,29665
Honorhewn Last Line Lunafrost,29664
Honorhewn Warden Lunafrost,29663
Nightraven Robes,29662
Nightraven Robes,29661
Wrapped Northern Legion Uniform,29660
Wrapped Northern Legion Uniform,29659
Wrapped Siege Captain's Mail,29658
Wrapped Siege Captain's Mail,29657
Specialization Snowflake,29656
Honorbold Sniper's Lunafrost,29655
Honorbold Conqueror's Lunafrost,29654
Honorbold Ruler's Lunafrost,29653
Honorbold Prophet's Lunafrost,29652
Honorbold Guardian's Lunafrost,29651
Honorbold Agility Lunafrost,29650
Honorbold Calm Lunafrost,29649
Honorbold Precision Lunafrost,29648
명성 떨친 달그림자 테스트용,29647
Honorbold Blessed Lunafrost,29646
Honorbold Warrior's Lunafrost,29645
Honorbold Intuitive Lunafrost,29644
Honorbold Tranquil Lunafrost,29643
npc l_170 5feet,29642
npc l_170 4hands,29641
npc l_170 3legs,29640
npc l_170 2chest,29639
npc l_170 1head,29638
npc c_164 4hands,29637
npc c_164 3legs,29636
Golden Plains Battle Scorch Bomb,29635
Golden Plains Battle Plague Bomb,29634
Golden Plains Battle Fire Bomb,29633
Golden Plains Battle Heartening Flare,29632
Golden Plains Battle Healing Flare,29631
Inferno Heart Chest,29630
Wrapped Fireblack Dragonslayer,29629
Wrapped Firebreath Dragonslayer,29628
Wrapped Firewrought Dragonslayer,29627
Classique Ball Attire,29626
Purestar Ball Attire,29625
Polaris Cub,29624
Spring Leaf Dye,29623
Russet Bark Dye,29622
Creamsicle Dye,29621
Liquid Gold Dye,29620
Forsythia Dye,29619
Scarlet Petal Dye,29618
Crystallized Shadow,29617
Sirothe's True Blood,29616
Daru Gratitude Pouch,29615
Abyssal Soot,29614
Bear Fur,29613
Dragon Bone Chip,29612
Tidal Fire Blaze Necklace,29611
Windy Fire Blaze Necklace,29610
Flaming Fire Blaze Necklace,29609
Tidal Life Scorch Earring,29608
Windy Life Scorch Earring,29607
Flaming Life Scorch Earring,29606
Tidal Life Blaze Earring,29605
Windy Life Blaze Earring,29604
Flaming Life Blaze Earring,29603
Tidal Life Ember Earring,29602
Windy Life Ember Earring,29601
Flaming Life Ember Earring,29600
Tidal Wave Scorch Earring,29599
Windy Wave Scorch Earring,29598
Flaming Wave Scorch Earring,29597
Tidal Wave Blaze Earring,29596
Windy Wave Blaze Earring,29595
Flaming Wave Blaze Earring,29594
Tidal Wave Ember Earring,29593
Windy Wave Ember Earring,29592
Flaming Wave Ember Earring,29591
Tidal Fire Scorch Earring,29590
Windy Fire Scorch Earring,29589
Flaming Fire Scorch Earring,29588
Tidal Fire Blaze Earring,29587
Windy Fire Blaze Earring,29586
Flaming Fire Blaze Earring,29585
뼈땅 테스트용 아이템,29584
Tidal Fire Ember Earring,29583
Windy Fire Ember Earring,29582
Flaming Fire Ember Earring,29581
Tidal Gale Scorch Earring,29580
Windy Gale Scorch Earring,29579
Flaming Gale Scorch Earring,29578
Tidal Gale Blaze Earring,29577
Windy Gale Blaze Earring,29576
Flaming Gale Blaze Earring,29575
Tidal Gale Ember Earring,29574
Windy Gale Ember Earring,29573
Flaming Gale Ember Earring,29572
Tidal Earth Scorch Earring,29571
Windy Earth Scorch Earring,29570
Flaming Earth Scorch Earring,29569
Tidal Earth Blaze Earring,29568
Windy Earth Blaze Earring,29567
Flaming Earth Blaze Earring,29566
Tidal Earth Ember Earring,29565
Windy Earth Ember Earring,29564
Flaming Earth Ember Earring,29563
Tidal Life Scorch Ring,29562
Windy Life Scorch Ring,29561
Flaming Life Scorch Ring,29560
Tidal Life Blaze Ring,29559
Windy Life Blaze Ring,29558
Flaming Life Blaze Ring,29557
Tidal Life Ember Ring,29556
Windy Life Ember Ring,29555
Flaming Life Ember Ring,29554
Tidal Gale Scorch Ring,29553
Windy Gale Scorch Ring,29552
Flaming Gale Scorch Ring,29551
Tidal Gale Blaze Ring,29550
Windy Gale Blaze Ring,29549
Flaming Gale Blaze Ring,29548
Tidal Gale Ember Ring,29547
Windy Gale Ember Ring,29546
Flaming Gale Ember Ring,29545
Tidal Wave Scorch Ring,29544
Windy Wave Scorch Ring,29543
Flaming Wave Scorch Ring,29542
Tidal Wave Blaze Ring,29541
Windy Wave Blaze Ring,29540
Flaming Wave Blaze Ring,29539
Tidal Wave Ember Ring,29538
Windy Wave Ember Ring,29537
Flaming Wave Ember Ring,29536
Tidal Fire Scorch Ring,29535
Windy Fire Scorch Ring,29534
Flaming Fire Scorch Ring,29533
Tidal Fire Blaze Ring,29532
Windy Fire Blaze Ring,29531
Flaming Fire Blaze Ring,29530
Tidal Fire Ember Ring,29529
Windy Fire Ember Ring,29528
Flaming Fire Ember Ring,29527
Tidal Earth Scorch Ring,29526
Windy Earth Scorch Ring,29525
Flaming Earth Scorch Ring,29524
Tidal Earth Blaze Ring,29523
Windy Earth Blaze Ring,29522
Flaming Earth Blaze Ring,29521
Tidal Earth Ember Ring,29520
Windy Earth Ember Ring,29519
Flaming Earth Ember Ring,29518
Frosty Bear Claw,29517
Delphinad Magic Crystal,29516
Vyrava's Manastone,29515
Hound of Kyrios Soulstone,29514
Anthalon's Staff,29513
Hanure's Heart,29512
Kraken Eye,29511
Potion of Shielding,29510
Trosk Mountain Snowflake,29509
Loka's Blessed Frostbloom,29508
Organic Milk,29507
Gorilla Fur,29506
Salphira Rag,29505
Patterned Shell Fragment,29504
Sturdy Insect Shell,29503
Lizard Leather,29502
Slippery Scale,29501
Pointy Horn,29500
Alexander's Staff,29499
Tough Tendon,29498
Blackbeard Armor Pieces,29497
Musperosa's Soulgem,29496
Blackbeard Thief Hood,29495
Mirage Bjorne,29494
Arkanis's Soulgem,29493
Bloodmist Metal Fragment,29492
Mirage Leomorph,29491
Blackbeard Thieves' Rags,29490
Croakfiend's Soulgem,29489
Mirage Elk,29488
Sturdy Insect Shell,29487
Riesig's Soulgem,29486
Bloodmist Clan Mitts,29485
Goretusk's Soulgem,29484
Strong Joint Stone,29483
Blackbeard Thieves' Armband,29482
Delphinad's Treasure,29481
Dead Princess's Key,29480
Tidal Life Scorch Necklace,29479
Windy Life Scorch Necklace,29478
Flaming Life Scorch Necklace,29477
Tidal Life Blaze Necklace,29476
Windy Life Blaze Necklace,29475
Flaming Life Blaze Necklace,29474
Tidal Life Ember Necklace,29473
Windy Life Ember Necklace,29472
Flaming Life Ember Necklace,29471
Tidal Fire Scorch Necklace,29470
Windy Fire Scorch Necklace,29469
Flaming Fire Scorch Necklace,29468
Tidal Fire Ember Necklace,29467
Windy Fire Ember Necklace,29466
Flaming Fire Ember Necklace,29465
Tidal Wave Scorch Necklace,29464
Windy Wave Scorch Necklace,29463
Flaming Wave Scorch Necklace,29462
Tidal Wave Blaze Necklace,29461
Windy Wave Blaze Necklace,29460
Flaming Wave Blaze Necklace,29459
Tidal Wave Ember Necklace,29458
Windy Wave Ember Necklace,29457
Flaming Wave Ember Necklace,29456
Tidal Gale Scorch Necklace,29455
Windy Gale Scorch Necklace,29454
Flaming Gale Scorch Necklace,29453
Tidal Gale Blaze Necklace,29452
Windy Gale Blaze Necklace,29451
Flaming Gale Blaze Necklace,29450
Tidal Gale Ember Necklace,29449
Windy Gale Ember Necklace,29448
Flaming Gale Ember Necklace,29447
Dead Princess's Key 2/2,29446
Tidal Earth Scorch Necklace,29445
Windy Earth Scorch Necklace,29444
Flaming Earth Scorch Necklace,29443
Tidal Earth Blaze Necklace,29442
Windy Earth Blaze Necklace,29441
Flaming Earth Blaze Necklace,29440
Dead Princess's Key 1/2,29439
Aranzebia and the Dead Princess,29438
Dead Princess's Legend Manuscript,29437
A Base Instinct,29436
Tidal Earth Ember Necklace,29435
Windy Earth Ember Necklace,29434
Flaming Earth Ember Necklace,29433
Northern Legion Uniform,29432
Siege Captain's Mail,29431
Suntower Vambraces,29430
Suntower Greaves,29429
Suntower Gauntlets,29428
Suntower Sabatons,29427
Suntower Helm,29426
Suntower Cuirass,29425
Suntower Tassets,29424
Sandcloud Vambraces,29423
Sandcloud Greaves,29422
Sandcloud Gauntlets,29421
Sandcloud Sabatons,29420
Sandcloud Helm,29419
Sandcloud Cuirass,29418
Sandcloud Tassets,29417
White Blossom Brick Flowerbed,29416
Blue Blossom Brick Flowerbed,29415
Yellow Blossom Brick Flowerbed,29414
Red Blossom Brick Flowerbed,29413
Safari Guards,29412
Safari Breeches,29411
Safari Fists,29410
Safari Boots,29409
Safari Cap,29408
Safari Jerkin,29407
Safari Belt,29406
Feuille Sound Belt,29405
Feuille Sound Jerkin,29404
Feuille Sound Cap,29403
Feuille Sound Boots,29402
Feuille Sound Fists,29401
Feuille Sound Breeches,29400
Feuille Sound Guards,29399
City of Towers Shirt,29398
City of Towers Hood,29397
City of Towers Shoes,29396
City of Towers Gloves,29395
City of Towers Pants,29394
City of Towers Sash,29393
City of Towers Sleeves,29392
Nightraven Robes,29391
Barkbridge Shirt,29390
Barkbridge Hood,29389
Barkbridge Shoes,29388
Barkbridge Gloves,29387
Barkbridge Pants,29386
Barkbridge Sash,29385
Barkbridge Sleeves,29384
Grape Dye,29383
Shining Shore Leave Outfit Sample,29381
Rowdy Shore Leave Outfit Sample,29380
Spotless Shore Leave Outfit Sample,29379
Auroran Navy Uniform Sample,29378
Nuian Navy Uniform Sample,29377
Haranyan Navy Uniform Sample,29376
Shining Shore Leave Outfit Sample,29375
Rowdy Shore Leave Outfit Sample,29374
Spotless Shore Leave Outfit Sample,29373
Auroran Navy Uniform Sample,29372
Nuian Navy Uniform Sample,29371
Lilypad Swimset Sample,29370
Tropical Swimset Sample,29369
Bubblegum Swimset Sample,29368
Panther's Growl Swimset Sample,29367
Leopard's Roar Swimset Sample,29366
Doublemint Bracelet Sample,29365
Applemint Bracelet Sample,29364
Spearmint Bracelet Sample,29363
Peppermint Bracelet Sample,29362
Haranyan Navy Uniform Sample,29361
Naval Dots Swimwear Sample,29360
Nautical Stripe Swimsuit Sample,29359
Croc Scale Bikini Bottoms Sample,29358
Croc Scale Bikini Top Sample,29357
Croc Scale Swim Briefs Sample,29356
Tropical Swimsuit Bottoms Sample,29355
Colordaze Bikini Top Sample,29354
Colordaze Swim Shorts Sample,29353
Leopard Purr Bikini Bottoms Sample,29352
Leopard Purr Bikini Top Sample,29351
Leopard Roar Swim Shorts Sample,29350
Zebra Splash Bikini Top Sample,29349
Zebra Splash Swim Shorts Sample,29348
Breezy Floral Bikini Bottoms Sample,29347
Breezy Floral Bikini Top Sample,29346
Breezy Floral Swim Shorts Sample,29345
Neon Bikini Bottoms Sample,29344
Neon Bikini Top Sample,29343
Neon Dot Swim Shorts Sample,29342
Sunstripe Bikini Top Sample,29341
Bumblebee Swim Shorts Sample,29340
Sun-Bleached Bikini Bottoms Sample,29339
Sun-Bleached Bikini Top Sample,29338
Sun-Bleached Swim Shorts Sample,29337
Black Pearl Bikini Bottoms Sample,29336
Black Pearl Bikini Top Sample,29335
Black Pearl Swim Briefs Sample,29334
Sunny Floral Button-Down Sample,29333
Chocolate Bikini Bottoms Sample,29332
Chocolate Bikini Top Sample,29331
Chocolate Swim Shorts Sample,29330
Blue Gun-Show Tank Sample,29329
Sweet Sailor Bikini Bottoms Sample,29328
Sweet Sailor Bikini Top Sample,29327
Sailor Swim Shorts Sample,29326
Seafoam Spray Bikini Bottoms Sample,29325
Seafoam Spray Bikini Top Sample,29324
Seafoam Spray Swim Shorts Sample,29323
Bubblegum Button Short-Sleeve Sample,29322
Fiery Bikini Bottoms Sample,29321
Fiery Bikini Top Sample,29320
Fiery Swim Shorts Sample,29319
Kiwi Splash Button Short-Sleeve Sample,29318
Bubblegum Bikini Bottoms Sample,29317
Bubblegum Bikini Top Sample,29316
Bubblegum Swim Briefs Sample,29315
Flashy Floral Button-Down Sample,29314
Gun-Show Tank Sample,29313
Cloudy Sky Dye,29312
Hearty Soup,29311
Rich Seafood Soup,29310
Rich Grain Soup,29309
Rich Steamed Crayfish,29308
Rich Beef Steak,29307
Dried Herbs,29306
Prosperous Honey,29305
Prairie Cheese,29304
Healer's Chalice,29303
Brick Wall,29302
Dancing Goddess's Hunt,29301
Dahuta's Bubble,29300
Sea Goddess's Breath,29297
Gall-Caller Codex,29296
Poisonous Spine,29295
Undrying Blood,29294
el_f_hair028,29293
ha_f_hair028,29292
Defense Supplies,29291
npc c_521 1head,29290
npc c_520 1head,29289
Lost Swimwear,29288
nu_f_hair028,29287
Sealed Kapagan's Plains,29284
Sealed Skyreach Column,29283
Ezi's Horn,29282
Full Inferno Heart Chest,29281
Wax Nugget,29280
Chaos Starshard,29278
Buoyancy Controller,29277
Platinum Steamfish Submarine Design,29276
Lapis Steamfish Submarine Design,29275
Ruby Steamfish Submarine Design,29274
Pharaum,29273
ha_m_hair026,29271
nu_m_hair026,29270
el_m_hair026,29269
Sweet Kiss Dye,29268
sk_lord007_v101,29267
sk_lord005_v103,29266
fe_f_hair018,29265
fe_f_hair017,29264
fe_m_hair015,29263
fe_m_hair014,29262
Poison-Coated Bones,29260
Abyssal Shard,29259
Queen's Heart,29258
Fair Fowl Hat,29257
Framed Butterflies,29256
Scarlet Peacock Butterfly,29255
Sulfur Butterfly,29254
Blue Morpho Butterfly,29253
Cabbage White Butterfly,29252
Shining Shore Leave Outfit,29251
Rowdy Shore Leave Outfit,29250
Spotless Shore Leave Outfit,29249
Auroran Navy Uniform,29248
Nuian Navy Uniform,29247
Haranyan Navy Uniform,29246
Red Blossom Branch,29245
Yellow Blossom Branch,29244
Blue Blossom Branch,29243
White Blossom Branch,29242
sk_dragon003,29241
sk_dragon002,29240
Blazing Nuri Forest Lumber,29238
Wizard King's Tale,29237
Mireyna's Dragon Hunt Journal,29236
Car Display Stand,29235
Honor Token: General,29234
Honor Token: Grand Master,29233
Honor Token: 1st Rank Knight,29232
Honor Token: 2nd Rank Knight,29231
Honor Token: 3rd Rank Knight,29230
Honor Token: 1st Rank Soldier,29229
Honor Token: 2nd Rank Soldier,29228
Honor Token: 3rd Rank Soldier,29227
Honor Token: 4th Rank Soldier,29226
Honor Token: 5th Rank Soldier,29225
Mireyna's Dragon Hunt Journal,29224
Elder's Vocation Potion,29223
Ghost Cradly Necklace,29222
Crystal Feather,29221
Rage-Filled Harpy Pinion,29220
Charred Bone Pendant,29219
Shaped Yeti Tears,29218
Yeti Tears,29217
Chilled Seafoam,29216
Minotaur Totem,29215
Burning Chipped Dragon Bone,29214
Ashy Eternal Embers,29213
Thriving Hen's Feather,29212
Swirling Whirlpool,29211
Thriving Chick,29210
BBQ 치킨 응모권,29208
Jester's Coinpurse,29207
Noble's Coinpurse,29206
Merchant's Coinpurse,29205
Priest's Coinpurse,29204
Farmer's Coinpurse,29203
Unknown Egg,29202
Nightraven Robes,29200
Gilded Royal Glider,29199
Elder's Labor Potion,29198
Elder's Honor Potion,29197
Square Brick Flowerbed,29196
Mitcher's Gift Box,29195
Hesiod's Bag,29194
Life-Saver Rope,29193
Suitable Firewood,29192
Lifeless Firewood,29191
Wood Fuel,29190
보드랍고 입맛도는 상의,29189
매콤달콤새콤한 상의,29188
바삭바삭 찰진 상의,29187
건강하고 맛있는 상의,29186
Royal's Disguise,29185
Rags of the Spoonlord,29184
Northern Legion Uniform,29182
Siege Captain's Mail,29181
Shining Shore Leave Outfit,29180
Rowdy Shore Leave Outfit,29179
Spotless Shore Leave Outfit,29178
Lifeguard Token,29177
Astra Feather,29176
el_f_hair027,29175
ha_f_hair027,29174
Labor Potion,29173
nu_f_hair027,29172
Morning Dew Lamplight,29171
Stone Elemental Pebbles,29170
Open Tsunami Stone,29169
Sealed Tsunami Stone,29168
Tsunami Shard,29167
Dream Ring Creation,29166
Calmed Whirlpool,29165
sk_lord008,29164
sk_lord007,29163
npc c_167 5feet,29162
npc c_167 4hands,29161
npc c_167 3legs,29160
npc c_167 2chest,29159
npc c_167 1head,29158
sk_marinecasual003,29157
sk_marinecasual002,29156
sk_marinecasual001,29155
Makeshift Watering Can,29154
Size 16 Gear,29152
Useful Scrap,29151
Wild Boar Meat,29150
Auroran Navy Uniform,29149
Nuian Navy Uniform,29148
Lilypad Swimset,29147
Tropical Swimset,29146
Bubblegum Swimset,29145
Panther's Growl Swimset,29144
Leopard's Roar Swimset,29143
Halcyona War Flag,29142
npc c_164 1head,29141
Doublemint Bracelet,29140
Applemint Bracelet,29139
Spearmint Bracelet,29138
Peppermint Bracelet,29137
Haranyan Navy Uniform,29136
Naval Dots Swimwear,29135
Summer Breeze Ensemble,29134
Platinum Steamfish Submarine,29133
Ruby Steamfish Submarine,29132
Lapis Steamfish Submarine,29131
Treehugger Token,29130
Lifeshaper Token,29129
Speaks Through Music Token,29128
Sunkissed Token,29127
E in Age,29125
G in Age,29124
A in Age,29123
E in Arche,29122
H in Arche,29121
C in Arche,29120
R in Arche,29119
A in Arche,29118
Overdrive Ticket,29117
Spellathon Letter Pack,29116
Overdrive Giftbox,29115
Bugira's Giftbox,29114
Windfall Wings,29113
